TCAE04701DTXZ+335K5+B,5.374908447,1.125335693,-10.795593262,-4.577636719,-3.860473633,-10.257720947,-3.662109375,2.613067627,-5.588531494,-9.185791016,-5.035400391,-3.532409668,-4.8828125,-2.44140625,-4.806518555,-6.629943848,-5.672454834,-2.44140625,-1.998901367,-3.784179688,-3.276824951,-2.216339111,-0.392913818,-0.12588501,-0.610351562,-1.525878906,-1.586914062,-0.106811523,0.305175781,0,-0.854492188,0.289916992,0.358581543,1.083374023,0.305175781,-0.915527344,-0.518798828,-0.556945801,-0.305175781,-0.610351562,0,-0.610351562,-0.797271729,-1.438140869,-0.305175781,0.305175781,0.305175781,-0.476837158,-1.220703125,-1.220703125,-0.915527344,0.137329102,0,-0.305175781,-0.53024292,-0.640869141,-1.220703125,-1.049041748,-0.610351562,-0.915527344,-0.610351562,-0.305175781,-0.610351562,-0.663757324,-0.331878662,-0.610351562,-0.305175781,-0.133514404,-0.682830811,-0.915527344,-1.831054688,-0.984191895,-0.915527344,-0.514984131,-0.305175781,-1.087188721,-1.602172852,-1.712799072,-0.305175781,-1.220703125,-0.915527344,-1.831054688,-1.220703125,-0.324249268,-0.179290771,-0.610351562,-1.613616943,-0.568389893,0,0.099182129,-0.804901123,0,-0.915527344,-0.328063965,-0.305175781,0.48828125,1.525878906,3.196716309,6.732940674,9.086608887,12.126922607,12.512207031,14.81628418,16.586303711,17.395019531,18.909454346,19.836425781,21.560668945,23.983001709,26.626586914,28.381347656,29.968261719,29.296875,26.85546875,25.939941406,25.634765625,26.927947998,28.076171875,28.076171875,26.550292969,25.192260742,24.013519287,23.162841797,22.861480713,24.4140625,25.024414062,24.719238281,24.345397949,21.987915039,20.446777344,19.226074219,19.836425781,18.844604492,13.698577881,9.021759033,5.191802979,4.512786865,7.164001465,16.006469727,27.481079102,
TCAE04701E1AZ+335K5+B,-2.540588379,18.524169922,6.092071533,-9.609222412,-9.178161621,-4.272460938,-5.187988281,-2.185821533,0.263214111,-4.386901855,-11.096954346,-10.944366455,-6.435394287,-2.746582031,-3.681182861,-6.832122803,-6.408691406,-4.985809326,-5.00869751,-5.863189697,-6.713867188,-4.8828125,-2.44140625,-2.460479736,-3.967285156,-5.226135254,-6.103515625,-6.103515625,-5.493164062,-5.970001221,-6.103515625,-5.737304688,-3.662109375,-2.746582031,-3.082275391,-4.814147949,-4.8828125,-4.8828125,-3.356933594,-3.356933594,-3.356933594,-3.662109375,-4.409790039,-3.967285156,-3.986358643,-3.051757812,-3.356933594,-3.051757812,-3.662109375,-3.65447998,-4.177093506,-4.47845459,-4.413604736,-4.8828125,-4.8828125,-4.577636719,-3.967285156,-4.8828125,-4.066467285,-3.662109375,-3.356933594,-3.967285156,-4.8828125,-5.493164062,-6.595611572,-6.542205811,-6.408691406,-5.187988281,-4.8828125,-3.45993042,-2.746582031,-1.682281494,-1.770019531,-2.910614014,-4.291534424,-5.741119385,-5.187988281,-5.493164062,-5.187988281,-4.711151123,-4.8828125,-4.188537598,-3.662109375,-2.746582031,-3.356933594,-4.119873047,-5.493164062,-6.408691406,-6.713867188,-5.935668945,-4.440307617,-3.269195557,-2.44140625,-2.44140625,-3.051757812,-4.577636719,-4.173278809,-2.681732178,2.227783203,8.094787598,10.070800781,12.104034424,12.817382812,14.492034912,16.830444336,20.175933838,24.597167969,29.151916504,31.856536865,33.023834229,32.695770264,33.264160156,32.958984375,32.043457031,32.653808594,33.569335938,34.484863281,33.874511719,32.707214355,31.352996826,30.422210693,30.281066895,30.10559082,28.999328613,27.908325195,27.770996094,28.217315674,27.770996094,26.85546875,25.634765625,25.329589844,23.120880127,19.142150879,12.771606445,8.979797363,8.934020996,10.070800781,12.825012207,17.883300781,27.473449707,41.33605957,
TCAE047058AXZ+437N5+B,
TCAE041023FQZ+437N5+B,
TCAE04701DL9Z+335K5+B,202.941894531,
TCAE04701DS0Z+335K5+B,-7.709503174,-27.931213379,-21.095275879,-18.577575684,-15.171051025,-18.154144287,-20.751953125,-18.558502197,-16.227722168,-18.196105957,-18.920898438,-16.265869141,-16.174316406,-17.08984375,-17.700195312,-16.174316406,-13.885498047,-13.172149658,-14.507293701,-14.6484375,-15.151977539,-14.6484375,-14.373779297,-14.343261719,-13.732910156,-14.343261719,-14.583587646,-14.343261719,-13.549804688,-13.019561768,-12.878417969,-14.266967773,-14.038085938,-14.366149902,-14.038085938,-13.530731201,-13.427734375,-13.732910156,-13.500213623,-13.427734375,-14.343261719,-14.850616455,-14.6484375,-14.102935791,-13.954162598,-14.038085938,-13.427734375,-13.042449951,-13.427734375,-13.885498047,-13.427734375,-13.374328613,-12.817382812,-12.512207031,-13.122558594,-12.817382812,-12.817382812,-13.187408447,-14.038085938,-13.427734375,-12.390136719,-12.817382812,-13.294219971,-12.512207031,-12.37487793,-12.813568115,-13.641357422,-13.816833496,-13.294219971,-14.343261719,-14.953613281,-14.038085938,-14.274597168,-14.343261719,-14.038085938,-13.687133789,-13.122558594,-12.229919434,-10.318756104,-4.898071289,-0.534057617,2.895355225,7.736206055,11.596679688,15.66696167,19.096374512,21.076202393,22.983551025,25.634765625,27.614593506,27.648925781,26.527404785,25.016784668,24.108886719,23.193359375,22.464752197,21.362304688,20.141601562,18.974304199,18.070220947,18.310546875,17.700195312,17.700195312,16.784667969,17.08984375,17.002105713,17.700195312,17.395019531,17.593383789,15.83480835,12.599945068,8.377075195,2.227783203,2.136230469,3.482818604,5.531311035,10.452270508,18.817901611,29.697418213,44.441223145,
TCAE0410237FZ+437N5+B,
TCAE0410239LZ+437N5+B,
TCAE041023BUZ+437N5+B,
TCAE0410238WZ+437N5+B,
TCAE04101Y6YZ+437N5+B,
